Gene1,Gene2,label
BRCA1,USP30,0.0
BRCA1,ACIN1,0.0
BRCA1,SESN1,0.0
BRCA1,MRPS18C,1.0
BRCA1,SREK1,1.0
BRCA1,MTRNR2L8,1.0
BRCA1,KPNB1,0.0
BRCA1,USF2,0.0
BRCA1,NOP14,1.0
BRCA1,RBM39,1.0
BRCA1,METTL9,0.0
BRCA1,PPIL4,1.0
BRCA1,DNMBP,0.0
BRCA1,HINT3,0.0
BRCA1,COX16,1.0
BRCA1,TWISTNB,0.0
BRCA1,NSA2,0.0
BRCA1,SOX2,0.0
BRCA1,ZNF331,0.0
BRCA1,DPP9,1.0
BRCA1,ZNF207,0.0
BRCA1,ATF2,0.0
BRCA1,MFSD8,1.0
BRCA1,MXI1,0.0
BRCA1,HELQ,1.0
BRCA1,MARCH7,1.0
BRCA1,TRIP4,0.0
BRCA1,NDUFS7,1.0
BRCA1,RPS3A,1.0
BRCA1,NOC3L,1.0
BRCA1,FOXA2,0.0
BRCA1,WWOX,1.0
BRCA1,USP53,1.0
BRCA1,CNPY2,1.0
BRCA1,COPS2,0.0
BRCA1,UBE2D3,1.0
BRCA1,CELSR3,0.0
BRCA1,DMAP1,0.0
BRCA1,SUZ12,0.0
BRCA1,PTPN4,1.0
BRCA1,UBB,0.0
BRCA1,PSMF1,0.0
BRCA1,KAT5,1.0
BRCA1,UCHL3,0.0
BRCA1,GTF3C3,0.0
BRCA1,WWC2,0.0
BRCA1,AP2B1,1.0
BRCA1,SEC22C,1.0
BRCA1,MED23,0.0
BRCA1,STOML2,0.0
BRCA1,NUP153,1.0
BRCA1,PDE4DIP,0.0
BRCA1,USP15,0.0
BRCA1,NAT10,1.0
BRCA1,GLOD4,1.0
BRCA1,USPL1,0.0
BRCA1,SLC24A1,0.0
BRCA1,ZNF3,0.0
BRCA1,POLDIP3,1.0
BRCA1,EARS2,0.0
BRCA1,DHX40,0.0
BRCA1,COX18,0.0
BRCA1,UBE2B,0.0
BRCA1,SAP30,0.0
BRCA1,CBWD3,1.0
BRCA1,RANGAP1,0.0
BRCA1,ADNP,1.0
BRCA1,S100A13,0.0
BRCA1,GTF2H2,0.0
BRCA1,TAF2,0.0
BRCA1,MRPL39,0.0
BRCA1,SLC25A4,1.0
BRCA1,NFYC,1.0
BRCA1,GBA,0.0
BRCA1,RGPD2,1.0
BRCA1,KDM5A,0.0
BRCA1,DNAJC25-GNG10,0.0
BRCA1,TBP,0.0
BRCA1,EHD3,0.0
BRCA1,CCNC,1.0
BRCA1,SNAI2,0.0
BRCA1,ANAPC2,1.0
BRCA1,KIF22,0.0
BRCA1,HIST1H4C,0.0
BRCA1,AP4B1,0.0
BRCA1,IPO13,0.0
BRCA1,EGR1,0.0
BRCA1,EOMES,0.0
BRCA1,MPHOSPH10,0.0
BRCA1,SUGT1,1.0
BRCA1,PEX3,0.0
BRCA1,PCGF1,0.0
BRCA1,TAF1,0.0
BRCA1,FOSL1,0.0
BRCA1,CACYBP,1.0
BRCA1,SMC1A,0.0
BRCA1,SIRT6,0.0
BRCA1,NSUN6,0.0
BRCA1,NOL11,1.0
BRCA1,VEZT,0.0
BRCA1,WRAP53,0.0
BRCA1,KRR1,0.0
BRCA1,KIAA0895,0.0
BRCA1,TCF12,0.0
BRCA1,GFM2,0.0
BRCA1,SRF,0.0
BRCA1,EPC1,0.0
BRCA1,WRNIP1,1.0
BRCA1,RBM28,0.0
BRCA1,FEM1A,0.0
BRCA1,GSTA4,0.0
BRCA1,CCNT1,1.0
BRCA1,CLUAP1,0.0
BRCA1,PET117,0.0
BRCA1,PDX1,0.0
BRCA1,SNRPE,0.0
BRCA1,USF1,0.0
BRCA1,CDK12,1.0
BRCA1,NRF1,0.0
BRCA1,ERLIN2,1.0
BRCA1,SIX5,0.0
BRCA1,HSPE1,0.0
BRCA1,HNRNPH1,0.0
BRCA1,RPS13,0.0
BRCA1,ASXL1,1.0
BRCA1,TMEM39A,0.0
BRCA1,WDR43,0.0
BRCA1,KBTBD6,1.0
BRCA1,SEC13,0.0
BRCA1,HIST2H4B,0.0
BRCA1,DENR,1.0
BRCA1,SMARCA4,0.0
BRCA1,NUDT15,0.0
BRCA1,DDX18,0.0
BRCA1,RC3H2,1.0
BRCA1,PGBD4,0.0
BRCA1,GTF2H3,1.0
BRCA1,EXD2,0.0
BRCA1,HMGB1,0.0
BRCA1,LONP1,0.0
BRCA1,SCML1,0.0
BRCA1,KIF15,1.0
BRCA1,MYC,0.0
BRCA1,MRPS15,0.0
BRCA1,THAP11,0.0
BRCA1,KCTD5,0.0
BRCA1,B3GALNT2,0.0
BRCA1,SEC62,1.0
BRCA1,CALM2,0.0
BRCA1,GTF2H1,0.0
BRCA1,TACO1,0.0
BRCA1,MATR3,1.0
BRCA1,INO80C,0.0
BRCA1,DDX20,1.0
BRCA1,CDC123,0.0
BRCA1,HNRNPH3,1.0
BRCA1,UCHL1,1.0
BRCA1,HPS5,0.0
BRCA1,TBL3,1.0
BRCA1,MTF2,0.0
BRCA1,STAT1,0.0
BRCA1,SRP19,1.0
BRCA1,RWDD1,0.0
BRCA1,TIMM44,0.0
BRCA1,GPN3,1.0
BRCA1,LAMP1,1.0
BRCA1,BMS1,0.0
BRCA1,AP3S2,0.0
BRCA1,EXD1,0.0
BRCA1,TNPO1,0.0
BRCA1,ZER1,0.0
BRCA1,CHD7,0.0
BRCA1,PAFAH2,0.0
BRCA1,CATSPERD,0.0
BRCA1,THAP2,1.0
BRCA1,HNF1B,0.0
BRCA1,COMMD6,0.0
BRCA1,TMEM41A,0.0
BRCA1,TRIAP1,1.0
BRCA1,SMG5,1.0
BRCA1,NMBR,0.0
BRCA1,BFSP1,0.0
BRCA1,WDFY2,0.0
BRCA1,SLC25A36,0.0
BRCA1,KDM4A,0.0
BRCA1,EIF3F,0.0
BRCA1,ZFP91,1.0
BRCA1,ZNF589,0.0
BRCA1,SCAF11,0.0
BRCA1,RBBP5,0.0
BRCA1,FAM76A,1.0
BRCA1,EYA1,0.0
BRCA1,DSTYK,0.0
BRCA1,CAPS2,0.0
BRCA1,SLX1A,0.0
BRCA1,WDR31,0.0
BRCA1,RPS19,1.0
SMC3,RAB37,1.0
SMC3,DNAJC11,1.0
SMC3,YTHDF2,0.0
SMC3,TIGD6,0.0
SMC3,GSTCD,0.0
SMC3,ZMPSTE24,0.0
SMC3,SOCS4,0.0
SMC3,TRMT2A,0.0
SMC3,C1QTNF6,1.0
SMC3,GATA3,0.0
SMC3,ACP2,0.0
SMC3,MTRNR2L2,1.0
SMC3,LUC7L2,0.0
SMC3,TIMM22,1.0
SMC3,PCID2,0.0
SMC3,LIG4,0.0
SMC3,DST,1.0
SMC3,MEST,1.0
SMC3,MIPEP,1.0
SMC3,EIF2B1,0.0
SMC3,HSPE1-MOB4,0.0
SMC3,EFCAB7,0.0
SMC3,AHCYL1,1.0
SMC3,PAAF1,0.0
SMC3,PHF8,0.0
SMC3,DARS2,0.0
SMC3,AR,0.0
SMC3,CHD2,0.0
SMC3,HIST1H4K,0.0
SMC3,G3BP1,0.0
SMC3,FOXH1,0.0
SMC3,MAN2C1,1.0
SMC3,C10orf88,0.0
SMC3,AMOTL2,0.0
SMC3,HAND1,0.0
SMC3,SLC33A1,0.0
SMC3,RFX5,0.0
SMC3,CTNNB1,0.0
SMC3,KDM5B,0.0
SMC3,RBPJ,0.0
SMC3,NIPBL,0.0
SMC3,PCNA,0.0
SMC3,SLC4A2,0.0
SMC3,DCAF11,0.0
SMC3,KDM1A,0.0
SMC3,LEF1,0.0
SMC3,TUT1,0.0
SMC3,SEC14L1,0.0
SMC3,UBFD1,0.0
SMC3,ADAT2,0.0
SMC3,FAM216A,0.0
SMC3,UBTF,0.0
SMC3,BNIP1,1.0
SMC3,FASTKD5,0.0
SMC3,GATA2,0.0
SMC3,COPS7B,0.0
SMC3,PRUNE2,0.0
SMC3,RYBP,0.0
SMC3,EMG1,0.0
SMC3,RPL5,0.0
SMC3,PRICKLE1,1.0
SMC3,MAST4,0.0
SMC3,RPS6,0.0
SMC3,E2F6,0.0
SMC3,CTCF,0.0
SMC3,PSMA1,0.0
SMC3,CCNL1,0.0
SMC3,CREB1,0.0
SMC3,OGDH,0.0
SMC3,BRD4,0.0
SMC3,RNF43,1.0
SMC3,SAR1B,0.0
SMC3,CEP120,1.0
SMC3,SOX17,0.0
SMC3,CCDC88A,0.0
SMC3,CCNG2,0.0
SMC3,EIF1AD,0.0
SMC3,RPL37,0.0
SMC3,GALK2,0.0
SMC3,CALM1,0.0
SMC3,NANOG,0.0
SMC3,TMEM101,0.0
SMC3,CBWD6,0.0
SMC3,MNAT1,1.0
SMC3,NOTCH2,0.0
SMC3,SOD2,0.0
SMC3,COMMD1,0.0
SMC3,LRRC37A3,1.0
SMC3,SPG11,1.0
SMC3,ZNF143,0.0
SMC3,MTRNR2L10,0.0
SMC3,NBPF1,0.0
SMC3,KLF4,0.0
SMC3,SP2,0.0
SMC3,PHB2,0.0
SMC3,SLC3A2,0.0
SMC3,PARK7,0.0
SMC3,GTF2H2C,0.0
SMC3,FRA10AC1,1.0
SMC3,SF3A3,1.0
SMC3,CHD1,0.0
SMC3,DDX5,0.0
SMC3,RPL26,0.0
SMC3,PAX6,0.0
SMC3,HSPH1,0.0
SMC3,TATDN3,0.0
SMC3,MRPL24,0.0
SMC3,TRIM37,0.0
SMC3,NCBP2,0.0
SMC3,HIST2H4A,0.0
SMC3,DCP1A,0.0
SMC3,RPS7,0.0
SMC3,PARP2,0.0
SMC3,AURKAIP1,0.0
SMC3,RABGAP1L,0.0
SMC3,PSMD3,0.0
SMC3,NCOA7,0.0
SMC3,PSMD6,1.0
SMC3,WBP4,0.0
SMC3,CCDC92,0.0
SMC3,MRPL44,0.0
SMC3,NAA38,0.0
SMC3,SPECC1,0.0
SMC3,FOXA1,0.0
SMC3,NDUFA6,1.0
SMC3,SMARCD2,0.0
SMC3,NME1,1.0
SMC3,CDC73,1.0
SMC3,AMD1,0.0
SMC3,TCF4,0.0
SMC3,HSPA9,0.0
SMC3,PBLD,0.0
SMC3,MLLT3,0.0
SMC3,DHRS13,1.0
SMC3,GFM1,1.0
SMC3,OPA1,0.0
SMC3,PARL,1.0
SMC3,BOLA2B,1.0
SMC3,BOLA2,1.0
SMC3,IGHMBP2,0.0
SMC3,AQR,0.0
SMC3,OTX2,0.0
SMC3,FAM49B,0.0
SMC3,CAB39L,0.0
SMC3,ZCCHC4,1.0
SMC3,VPS33A,0.0
SMC3,BRCA1,0.0
SMC3,FOXP1,0.0
SMC3,PGAP2,1.0
SMC3,METAP1D,0.0
SMC3,MRPS31,0.0
SMC3,EZH2,0.0
SMC3,C6orf89,1.0
SMC3,CDKL3,0.0
SMC3,ABCA3,1.0
SMC3,PPIP5K2,0.0
SMC3,SEC31A,0.0
SMC3,PDRG1,1.0
SMC3,KLF5,0.0
SMC3,NPAS4,1.0
SMC3,DNMT3B,0.0
SMC3,DIAPH1,0.0
SMC3,CCDC150,0.0
SMC3,ACIN1,0.0
SMC3,MRPS18C,0.0
SMC3,SREK1,0.0
SMC3,MTRNR2L8,1.0
SMC3,JMJD1C,0.0
SMC3,TET2,0.0
SMC3,USF2,0.0
SMC3,RBM39,0.0
SMC3,UBAP2,0.0
SMC3,TET1,0.0
SMC3,METTL9,0.0
SMC3,DNMBP,1.0
SMC3,HINT3,0.0
SMC3,COX16,0.0
SMC3,TWISTNB,0.0
SMC3,NSA2,0.0
SMC3,LRRC59,1.0
SMC3,ATF2,0.0
SMC3,TRAPPC3,1.0
SMC3,C4orf46,0.0
SMC3,MARCH7,0.0
SMC3,GARS,0.0
SMC3,TRIP4,1.0
SMC3,NDUFS7,0.0
SMC3,GEMIN7,0.0
SMC3,RPS3A,0.0
SMC3,USP53,0.0
SMC3,COPS2,0.0
SMC3,UBE2D3,0.0
SMC3,DMAP1,0.0
SMC3,SUZ12,0.0
SMC3,PTPN4,0.0
SMC3,UBB,0.0
SMC3,KAT5,1.0
SMC3,UCHL3,1.0
SMC3,GTF3C3,0.0
SMC3,JUN,0.0
SMC3,METTL1,0.0
SMC3,SEC22C,0.0
SMC3,MED23,1.0
SMC3,STOML2,0.0
SMC3,THAP5,0.0
SMC3,CENPL,0.0
SMC3,PDE4DIP,0.0
SMC3,USP15,0.0
SMC3,NAT10,0.0
SMC3,GLOD4,0.0
SMC3,USPL1,1.0
SMC3,SLC24A1,0.0
SMC3,ZNF3,1.0
SMC3,POLDIP3,0.0
SMC3,STX16,1.0
SMC3,EARS2,0.0
SMC3,NUP98,0.0
SMC3,UBE2B,0.0
SMC3,ADK,0.0
SMC3,PALB2,0.0
SMC3,CBWD3,0.0
SMC3,ADNP,0.0
SMC3,SOX9,0.0
SMC3,S100A13,1.0
SMC3,GTF2H2,1.0
SMC3,HDAC6,0.0
SMC3,KLHL12,0.0
SMC3,SMAD1,0.0
SMC3,FAM98B,0.0
SMC3,GATA6,0.0
SMC3,MRPL39,1.0
SMC3,NFYC,0.0
SMC3,POLR3B,1.0
SMC3,RRM1,0.0
SMC3,KDM5A,0.0
SMC3,DNAJC25-GNG10,0.0
SMC3,TBP,0.0
SMC3,MAFK,0.0
SMC3,AHCYL2,1.0
SMC3,EHD3,1.0
SMC3,CCNC,0.0
SMC3,SNAI2,0.0
SMC3,ANAPC2,0.0
SMC3,KIF22,0.0
SMC3,HIST1H4C,0.0
SMC3,NMNAT1,0.0
SMC3,IPO13,1.0
SMC3,EGR1,0.0
SMC3,EOMES,0.0
SMC3,MPHOSPH10,0.0
SMC3,SUGT1,0.0
SMC3,PIK3R3,0.0
SMC3,PCGF1,0.0
SMC3,TAF1,0.0
SMC3,TP53,1.0
SMC3,HSPD1,0.0
SMC3,FOSL1,0.0
SMC3,RNF219,0.0
SMC3,HEXIM2,0.0
SMC3,GSN,0.0
SMC3,CACYBP,0.0
SMC3,HEY1,0.0
SMC3,NSUN6,0.0
SMC3,NOL11,1.0
SMC3,INTS5,0.0
SMC3,WRAP53,1.0
SMC3,NSL1,0.0
SMC3,KIAA0895,0.0
SMC3,VTA1,1.0
SMC3,GFM2,0.0
SMC3,SRF,0.0
SMC3,EPC1,1.0
SMC3,WRNIP1,0.0
SMC3,RBM28,0.0
SMC3,FEM1A,1.0
SMC3,GSTA4,1.0
SMC3,POLR2J3,0.0
SMC3,CLUAP1,1.0
SMC3,PET117,0.0
SMC3,SNRPE,1.0
SMC3,PCBP2,0.0
SMC3,STX18,0.0
SMC3,ERLIN2,1.0
SMC3,SIX5,0.0
SMC3,FGD6,0.0
SMC3,HSPE1,0.0
SMC3,AHCY,1.0
SMC3,PLK3,1.0
SMC3,SLX1B,1.0
SMC3,ASXL1,0.0
SMC3,NECAP2,1.0
SMC3,TMEM39A,0.0
SMC3,CCDC124,1.0
SMC3,SNAPC5,0.0
SMC3,GFI1B,1.0
SMC3,HIST2H4B,0.0
SMC3,DENR,1.0
SMC3,SMARCA4,0.0
SMC3,NUDT15,1.0
SMC3,RC3H2,0.0
SMC3,GTF2H3,0.0
SMC3,HMGB1,1.0
SMC3,STRA6,1.0
SMC3,SLC36A1,1.0
SMC3,LONP1,0.0
SMC3,TUFM,0.0
SMC3,DCAF10,0.0
SMC3,ARL4A,1.0
SMC3,MRPS15,0.0
SMC3,SEC62,0.0
SMC3,CALM2,1.0
SMC3,KIFC3,1.0
SMC3,GTF2F1,0.0
SMC3,GTF2H1,0.0
SMC3,INO80C,0.0
SMC3,DDX20,0.0
SMC3,IFRD2,0.0
SMC3,SP4,0.0
SMC3,BRD3,0.0
SMC3,HNRNPH3,0.0
SMC3,GNAI2,1.0
SMC3,UCHL1,0.0
SMC3,HPS5,0.0
SMC3,SECISBP2L,1.0
SMC3,CHD9,1.0
SMC3,MTF2,0.0
SMC3,STAT1,0.0
SMC3,RWDD1,0.0
SMC3,BMS1,0.0
SMC3,DNAJB12,0.0
SMC3,TNPO1,0.0
SMC3,CHD7,0.0
SMC3,PAFAH2,1.0
SMC3,CATSPERD,0.0
SMC3,DDX59,0.0
SMC3,COMMD6,1.0
SMC3,TMEM41A,0.0
SMC3,FOXM1,0.0
SMC3,NMBR,1.0
SMC3,REST,0.0
SMC3,KDM4A,0.0
SMC3,DAB1,1.0
SMC3,EIF3F,1.0
SMC3,ZFP91,0.0
SMC3,BCL11A,0.0
SMC3,TBL1X,1.0
SMC3,EI24,1.0
SMC3,SCAF11,1.0
SMC3,RBBP5,1.0
SMC3,FAM76A,0.0
SMC3,PDE4D,0.0
SMC3,EYA1,0.0
SMC3,EIF2B4,0.0
SMC3,FOXJ3,0.0
SMC3,CDK5RAP1,0.0
SMC3,SLX1A,1.0
SMC3,ATAD2,0.0
SMC3,SMAD3,0.0
SMC3,RPS19,0.0
RYBP,RUVBL1,1.0
RYBP,RAB37,1.0
RYBP,DNAJC11,1.0
RYBP,WDR36,1.0
RYBP,RNF2,0.0
RYBP,FAHD1,1.0
RYBP,UBR4,1.0
RYBP,ETFDH,0.0
RYBP,SOCS4,1.0
RYBP,SSBP1,0.0
RYBP,TRMT2A,1.0
RYBP,ATG5,0.0
RYBP,C1QTNF6,1.0
RYBP,GATA3,0.0
RYBP,ACP2,1.0
RYBP,MTRNR2L2,0.0
RYBP,BANF1,1.0
RYBP,LUC7L2,1.0
RYBP,TIMM22,1.0
RYBP,PCID2,1.0
RYBP,MDM2,1.0
RYBP,LIG4,0.0
RYBP,DST,1.0
RYBP,MEST,1.0
RYBP,MIPEP,1.0
RYBP,RNF141,1.0
RYBP,HSPE1-MOB4,1.0
RYBP,EFCAB7,1.0
RYBP,AHCYL1,1.0
RYBP,PAAF1,1.0
RYBP,PHF8,0.0
RYBP,STEAP2,1.0
RYBP,DARS2,0.0
RYBP,AR,0.0
RYBP,TRMT61B,0.0
RYBP,HIST1H4K,0.0
RYBP,G3BP1,1.0
RYBP,BACH1,0.0
RYBP,FOXH1,0.0
RYBP,MAN2C1,1.0
RYBP,C10orf88,1.0
RYBP,HPD,1.0
RYBP,AMOTL2,1.0
RYBP,HAND1,0.0
RYBP,SLC33A1,1.0
RYBP,RFX5,0.0
RYBP,CTNNB1,0.0
RYBP,RBPJ,1.0
RYBP,NIPBL,0.0
RYBP,MCOLN1,1.0
RYBP,AP3B1,0.0
RYBP,PCNA,1.0
RYBP,POR,1.0
RYBP,SSBP2,0.0
RYBP,HNF4A,0.0
RYBP,SLC4A2,1.0
RYBP,SLC35A3,1.0
RYBP,DCAF11,1.0
RYBP,KDM1A,1.0
RYBP,EIF2D,1.0
RYBP,FAF1,1.0
RYBP,LEF1,0.0
RYBP,GTPBP10,0.0
RYBP,SEC14L1,1.0
RYBP,UBFD1,1.0
RYBP,ADAT2,1.0
RYBP,TBC1D19,1.0
RYBP,PPIH,1.0
RYBP,FAM216A,1.0
RYBP,BNIP1,1.0
RYBP,FASTKD5,1.0
RYBP,GATA2,0.0
RYBP,COPS7B,1.0
RYBP,PRUNE2,1.0
RYBP,RYBP,0.0
RYBP,ANAPC13,1.0
RYBP,PRICKLE1,1.0
RYBP,SALL4,0.0
RYBP,MAST4,1.0
RYBP,NR2F1,0.0
RYBP,TIGD1,1.0
RYBP,SH2B1,0.0
RYBP,MRPL21,1.0
RYBP,INTS12,0.0
RYBP,SECISBP2,1.0
RYBP,PSMA1,1.0
RYBP,CCDC59,0.0
RYBP,CCNL1,1.0
RYBP,CREB1,0.0
RYBP,DTWD1,1.0
RYBP,OGDH,1.0
RYBP,BRIX1,1.0
RYBP,FAM120B,1.0
RYBP,BRD4,0.0
RYBP,U2SURP,0.0
RYBP,JUND,0.0
RYBP,SAR1B,1.0
RYBP,CEP120,0.0
RYBP,SSNA1,1.0
RYBP,SOX17,0.0
RYBP,CCDC88A,1.0
RYBP,TBPL1,0.0
RYBP,FBXO31,1.0
RYBP,EIF1AD,1.0
RYBP,RPL37,0.0
RYBP,GALK2,0.0
RYBP,ACCS,1.0
RYBP,CALM1,1.0
RYBP,CBWD6,1.0
RYBP,TMEM9,1.0
RYBP,MNAT1,1.0
RYBP,NR1H3,1.0
RYBP,PAX7,0.0
RYBP,CUL4A,1.0
RYBP,NOTCH2,1.0
RYBP,RAB6A,1.0
RYBP,TP63,0.0
RYBP,YY1,0.0
RYBP,SOD2,1.0
RYBP,COMMD1,0.0
RYBP,LRRC37A3,1.0
RYBP,HAND2,0.0
RYBP,SPG11,1.0
RYBP,ZNF143,0.0
RYBP,DRG2,1.0
RYBP,NBPF1,1.0
RYBP,MTRNR2L6,0.0
RYBP,SP2,0.0
RYBP,PHB2,0.0
RYBP,SLC3A2,1.0
RYBP,PARK7,1.0
RYBP,GTF2H2C,0.0
RYBP,FRA10AC1,1.0
RYBP,SF3B5,1.0
RYBP,SF3A3,0.0
RYBP,CHD1,0.0
RYBP,BANP,0.0
RYBP,CTBP2,0.0
RYBP,HEXB,1.0
RYBP,RPL26,1.0
RYBP,POLE3,1.0
RYBP,AFF1,1.0
RYBP,HSPH1,1.0
RYBP,EIF2B3,1.0
RYBP,MAX,0.0
RYBP,TATDN3,0.0
RYBP,MRPL24,1.0
RYBP,NCBP2,1.0
RYBP,HMGB2,1.0
RYBP,HIST2H4A,1.0
RYBP,MRPS17,1.0
RYBP,WDR11,0.0
RYBP,RPS29,1.0
RYBP,DCP1A,1.0
RYBP,RPS7,1.0
RYBP,PARP2,0.0
RYBP,POLG,1.0
RYBP,RABGAP1L,1.0
RYBP,NRL,1.0
RYBP,HIGD2A,1.0
RYBP,PSMD3,1.0
RYBP,NCOA7,1.0
RYBP,BCAR3,1.0
RYBP,PSMD6,0.0
RYBP,WBP4,1.0
RYBP,FAM133B,1.0
RYBP,CCDC92,1.0
RYBP,MRPL44,0.0
RYBP,GOT2,1.0
RYBP,SLC39A3,0.0
RYBP,NAA38,1.0
RYBP,SPECC1,1.0
RYBP,NDUFA6,1.0
RYBP,MCEE,1.0
RYBP,MIA3,0.0
RYBP,PES1,0.0
RYBP,CDC73,1.0
RYBP,HSPA9,1.0
RYBP,PBLD,1.0
RYBP,DHRS13,1.0
RYBP,TAF7,0.0
RYBP,WDHD1,1.0
RYBP,CEBPB,0.0
RYBP,HIST1H4J,1.0
RYBP,EIF4E2,1.0
RYBP,SERP1,0.0
RYBP,RANBP2,1.0
RYBP,PARL,1.0
RYBP,BOLA2B,1.0
RYBP,BOLA2,1.0
RYBP,TMEM242,1.0
RYBP,IGHMBP2,1.0
RYBP,OTX2,0.0
RYBP,FAM49B,1.0
RYBP,HSP90AB1,0.0
RYBP,CAB39L,0.0
RYBP,NFX1,1.0
RYBP,NOL7,1.0
RYBP,MTIF2,1.0
RYBP,BRCA1,0.0
RYBP,PGAP2,1.0
RYBP,METAP1D,1.0
RYBP,MRPS31,1.0
RYBP,C6orf89,1.0
RYBP,CDKL3,0.0
RYBP,ABCA3,1.0
RYBP,PPIP5K2,0.0
RYBP,CBWD5,1.0
RYBP,SMAD2,0.0
RYBP,SEC31A,1.0
RYBP,PDRG1,1.0
RYBP,CAMLG,1.0
RYBP,KLF5,0.0
RYBP,DNAJC6,1.0
RYBP,NPAS4,1.0
RYBP,SLC25A26,1.0
RYBP,USP30,1.0
RYBP,TEFM,1.0
RYBP,CTDP1,1.0
RYBP,ACIN1,0.0
RYBP,SESN1,1.0
RYBP,SREK1,0.0
RYBP,MTRNR2L8,1.0
RYBP,JMJD1C,1.0
RYBP,TET2,0.0
RYBP,NOP14,1.0
RYBP,RBM39,0.0
RYBP,UBAP2,1.0
RYBP,TET1,0.0
RYBP,TRDMT1,1.0
RYBP,METTL9,1.0
RYBP,CCDC90B,0.0
RYBP,MRPS23,0.0
RYBP,HINT3,1.0
RYBP,COX16,0.0
RYBP,TWISTNB,1.0
RYBP,LRRC59,1.0
RYBP,ZNF331,1.0
RYBP,DPP9,1.0
RYBP,ZNF207,0.0
RYBP,TFAP2A,0.0
RYBP,TRAPPC3,1.0
RYBP,MFSD8,1.0
RYBP,C4orf46,0.0
RYBP,MXI1,1.0
RYBP,MARCH7,0.0
RYBP,TRIP4,0.0
RYBP,NDUFS7,1.0
RYBP,GEMIN7,1.0
RYBP,NOC3L,1.0
RYBP,FOXA2,0.0
RYBP,WWOX,1.0
RYBP,USP53,1.0
RYBP,CNPY2,1.0
RYBP,TBC1D22A,1.0
RYBP,UBE2D3,1.0
RYBP,CELSR3,1.0
RYBP,DMAP1,1.0
RYBP,SUZ12,0.0
RYBP,PTPN4,0.0
RYBP,UBB,0.0
RYBP,PSMF1,1.0
RYBP,KAT5,1.0
RYBP,UCHL3,1.0
RYBP,GTF3C3,1.0
RYBP,WWC2,1.0
RYBP,METTL1,1.0
RYBP,AP2B1,0.0
RYBP,SEC22C,1.0
RYBP,STOML2,0.0
RYBP,NUP153,1.0
RYBP,THAP5,1.0
RYBP,CENPL,0.0
RYBP,PDE4DIP,1.0
RYBP,TACC2,1.0
RYBP,NAT10,1.0
RYBP,GLOD4,1.0
RYBP,USPL1,1.0
RYBP,SLC24A1,1.0
RYBP,POU5F1,0.0
RYBP,ZNF3,1.0
RYBP,POLDIP3,0.0
RYBP,STX16,1.0
RYBP,EARS2,1.0
RYBP,DHX40,1.0
RYBP,CCDC107,1.0
RYBP,NUP98,0.0
RYBP,DNAJB9,1.0
RYBP,COX18,1.0
RYBP,UBE2B,0.0
RYBP,ADK,1.0
RYBP,PALB2,1.0
RYBP,CBWD3,1.0
RYBP,CGGBP1,0.0
RYBP,RANGAP1,1.0
RYBP,PLS1,1.0
RYBP,ADNP,1.0
RYBP,SOX9,0.0
RYBP,GTF2H2,1.0
RYBP,SIN3A,0.0
RYBP,PPP1R12B,1.0
RYBP,KLHL12,0.0
RYBP,SMAD1,0.0
RYBP,FAM98B,1.0
RYBP,PICALM,0.0
RYBP,MRPL39,1.0
RYBP,SLC25A4,1.0
RYBP,NFYC,1.0
RYBP,GBA,0.0
RYBP,RGPD2,0.0
RYBP,POLR3B,1.0
RYBP,RRM1,1.0
RYBP,UBOX5,1.0
RYBP,SMC3,1.0
RYBP,DNAJC25-GNG10,1.0
RYBP,RAD1,1.0
RYBP,AHCYL2,1.0
RYBP,EHD3,1.0
RYBP,CCNC,1.0
RYBP,KAT7,1.0
RYBP,CLTC,0.0
RYBP,ANAPC2,1.0
RYBP,NMNAT1,0.0
RYBP,RANBP1,1.0
RYBP,AP4B1,0.0
RYBP,IPO13,1.0
RYBP,ATR,1.0
RYBP,MPHOSPH10,1.0
RYBP,SUGT1,0.0
RYBP,PIK3R3,1.0
RYBP,PEX3,1.0
RYBP,PCGF1,0.0
RYBP,HSPD1,1.0
RYBP,FOSL1,0.0
RYBP,RNF219,1.0
RYBP,UTP3,1.0
RYBP,GSN,1.0
RYBP,CACYBP,1.0
RYBP,HEY1,0.0
RYBP,NSUN6,0.0
RYBP,SNRPB2,1.0
RYBP,VEZT,0.0
RYBP,INTS5,0.0
RYBP,WRAP53,0.0
RYBP,HMGXB3,0.0
RYBP,KIAA0895,1.0
RYBP,ZNF785,1.0
RYBP,VTA1,1.0
RYBP,TCF12,1.0
RYBP,CPPED1,1.0
RYBP,NUP54,1.0
RYBP,GFM2,0.0
RYBP,SRF,0.0
RYBP,EPC1,1.0
RYBP,WRNIP1,1.0
RYBP,RBM28,1.0
RYBP,GSTA4,1.0
RYBP,CCNT1,1.0
RYBP,POLR2J3,1.0
RYBP,COPS4,0.0
RYBP,HAGH,1.0
RYBP,CLUAP1,1.0
RYBP,PHTF2,1.0
RYBP,PET117,1.0
RYBP,PDX1,0.0
RYBP,SNRPE,1.0
RYBP,STX18,1.0
RYBP,ERLIN2,1.0
RYBP,YAP1,0.0
RYBP,SIX5,0.0
RYBP,FGD6,0.0
RYBP,HSPE1,1.0
RYBP,HNRNPH1,1.0
RYBP,AHCY,1.0
RYBP,PLK3,1.0
