Gene1,Gene2,label
MBD4,BANF1,1.0
MBD4,PDCL3,1.0
MBD4,FAM216A,1.0
MBD4,TRIB3,0.0
MBD4,TOP3B,1.0
MBD4,RAB7A,0.0
MBD4,CTDP1,0.0
MBD4,EIF2AK1,1.0
MBD4,SATB1,0.0
MBD4,KIAA0391,1.0
MBD4,ACBD4,1.0
MBD4,GMCL1,1.0
MBD4,ATP7B,0.0
MBD4,MDH1,1.0
MBD4,MTIF2,1.0
MBD4,SRFBP1,1.0
MBD4,REXO4,1.0
MBD4,SUPT16H,1.0
MBD4,C11orf1,0.0
MBD4,TXNDC9,1.0
MBD4,SRSF2,1.0
MBD4,HDLBP,0.0
MBD4,KCTD18,1.0
MBD4,TOB1,0.0
MBD4,TCF12,0.0
MBD4,TDRD7,0.0
MBD4,MRPL55,1.0
MBD4,TBP,1.0
MBD4,SNAP47,1.0
MBD4,RBM28,1.0
MBD4,DSP,1.0
MBD4,BTG1,1.0
MBD4,NINL,1.0
MBD4,ARSB,1.0
MBD4,EFCAB7,1.0
MBD4,RAB2B,1.0
MBD4,BDP1,0.0
MBD4,C11orf68,0.0
MBD4,TMCO1,1.0
MBD4,CPSF1,1.0
MBD4,TOB2,1.0
MBD4,STK40,0.0
MBD4,ANKRD36B,1.0
MBD4,NCOA5,0.0
MBD4,HMGN4,1.0
MBD4,BYSL,1.0
MBD4,KIF3B,1.0
MBD4,POLDIP2,0.0
MBD4,NRF1,0.0
MBD4,TBCCD1,0.0
MBD4,TBC1D19,1.0
MBD4,FASTKD5,1.0
MBD4,ING3,0.0
MBD4,KBTBD4,1.0
MBD4,TOMM22,1.0
MBD4,ABHD12,1.0
MBD4,CCDC138,1.0
MBD4,SDCBP2,0.0
MBD4,RGPD2,1.0
MBD4,ERLEC1,1.0
MBD4,TP53I3,0.0
MBD4,GSS,1.0
MBD4,CEP57,0.0
MBD4,WRNIP1,0.0
MBD4,SYNRG,1.0
MBD4,C3orf38,1.0
MBD4,C2CD5,1.0
MBD4,STAG1,0.0
MBD4,GGH,0.0
MBD4,CHD9,1.0
MBD4,ETV4,1.0
MBD4,METTL5,1.0
MBD4,VPS37A,0.0
MBD4,EIF1,1.0
MBD4,FAM217B,1.0
MBD4,CBFA2T2,1.0
MBD4,RPTOR,1.0
MBD4,SURF6,1.0
MBD4,MRPL12,1.0
MBD4,FAM120B,0.0
MBD4,TIMM13,1.0
MBD4,TINF2,1.0
MBD4,NAGPA,1.0
MBD4,PDE12,1.0
MBD4,MTCH2,1.0
MBD4,ITFG2,1.0
MBD4,WWP2,1.0
MBD4,CALM1,1.0
MBD4,CDKL3,1.0
MBD4,CNPPD1,1.0
MBD4,DIDO1,1.0
MBD4,ANKRD36,1.0
MBD4,LTV1,1.0
MBD4,ANKRD36C,1.0
MBD4,VPS25,1.0
MBD4,AKTIP,0.0
MBD4,C6orf89,1.0
MBD4,ERMARD,0.0
MBD4,MCRS1,0.0
MBD4,BOLA3,1.0
MBD4,YIPF3,1.0
MBD4,UBE4A,0.0
MBD4,C16orf58,1.0
MBD4,RANBP1,1.0
MBD4,RMND5A,1.0
MBD4,PIKFYVE,1.0
MBD4,POLE4,1.0
MBD4,TBC1D20,0.0
MBD4,PLS1,0.0
MBD4,FOXA1,1.0
MBD4,IDH1,0.0
MBD4,NFAT5,0.0
MBD4,HAAO,0.0
MBD4,RWDD1,1.0
MBD4,COA4,1.0
MBD4,C4orf46,0.0
MBD4,UGGT1,1.0
MBD4,GAN,0.0
MBD4,SLC7A6,1.0
MBD4,MKKS,1.0
MBD4,RBM45,1.0
MBD4,COPS7B,1.0
MBD4,NUDT15,1.0
MBD4,HIST1H2AE,1.0
MBD4,PPM1B,1.0
MBD4,HIRA,1.0
MBD4,GTF2H1,1.0
MBD4,GEMIN7,0.0
MBD4,ZNF461,1.0
MBD4,RNMT,0.0
MBD4,HSPH1,0.0
MBD4,CCT4,1.0
MBD4,TRMT2A,1.0
MBD4,IST1,1.0
MBD4,NUP35,1.0
MBD4,MVD,0.0
MBD4,MRPL52,1.0
MBD4,FITM2,1.0
MBD4,PPP1R15B,0.0
MBD4,MPLKIP,1.0
MBD4,KATNB1,0.0
MBD4,ZC3H10,1.0
MBD4,STARD7,0.0
MBD4,CRBN,0.0
MBD4,GOSR2,1.0
MBD4,UBB,1.0
MBD4,NDUFAF5,1.0
MBD4,FAM227B,1.0
MBD4,SLC44A1,1.0
MBD4,CBWD1,1.0
MBD4,CDK5RAP1,1.0
MBD4,GMPPA,0.0
MBD4,FUT10,0.0
MBD4,POLR3A,1.0
MBD4,MTOR,1.0
MBD4,DMAP1,1.0
MBD4,MYADM,1.0
MBD4,SHARPIN,0.0
MBD4,NFYC,1.0
MBD4,NDC1,0.0
MBD4,TUBGCP3,1.0
MBD4,OPA3,0.0
MBD4,PSMF1,1.0
MBD4,RBM4B,0.0
MBD4,TMEM51,0.0
MBD4,SLC35A3,1.0
MBD4,NRSN2,1.0
MBD4,FADS2,0.0
MBD4,STAT3,1.0
MBD4,UBFD1,1.0
MBD4,SNRPC,1.0
MBD4,NUPL2,0.0
MBD4,METTL3,1.0
MBD4,TOMM6,1.0
MBD4,PEX3,1.0
MBD4,TTC32,1.0
MBD4,TMEM230,1.0
MBD4,VPS33A,1.0
MBD4,CREM,0.0
MBD4,LNPEP,1.0
MBD4,NPLOC4,1.0
MBD4,ATXN1L,0.0
MBD4,C12orf73,1.0
MBD4,STAT1,1.0
MBD4,EP300,0.0
MBD4,USP40,0.0
MBD4,SLC3A2,1.0
MBD4,TNFRSF21,1.0
MBD4,KIF9,1.0
MBD4,ALG10B,1.0
MBD4,CLTC,1.0
MBD4,LAMTOR2,1.0
MBD4,BRCA1,1.0
MBD4,DTD1,0.0
MBD4,VPS72,1.0
MBD4,TATDN3,1.0
MBD4,ADAM17,1.0
MBD4,PINX1,0.0
MBD4,MFSD8,0.0
MBD4,CCDC77,1.0
MBD4,ZNF274,0.0
MBD4,NAGK,1.0
MBD4,DAD1,1.0
MBD4,FAF1,1.0
MBD4,TSSC4,1.0
MBD4,GGCX,1.0
MBD4,GGA3,1.0
MBD4,COMMD1,1.0
MBD4,ZNF189,0.0
MBD4,ARID1A,0.0
MBD4,AP3S2,1.0
MBD4,ABCB6,1.0
MBD4,APOB,1.0
MBD4,NMNAT1,0.0
MBD4,PPARGC1A,0.0
MBD4,PKIG,1.0
MBD4,SRP54,1.0
MBD4,GMFB,0.0
MBD4,SYS1,1.0
MBD4,ELP3,1.0
MBD4,BUD13,0.0
MBD4,MTFR2,1.0
MBD4,LPXN,1.0
MBD4,PTEN,1.0
MBD4,POC1A,1.0
MBD4,HIST1H4C,1.0
MBD4,HPCAL1,1.0
MBD4,EARS2,1.0
MBD4,PPARD,1.0
MBD4,COX7A2L,1.0
MBD4,RRBP1,0.0
MBD4,GABPA,0.0
MBD4,NXF1,1.0
MBD4,PAFAH2,1.0
MBD4,CCNT2,0.0
MBD4,AAMP,1.0
MBD4,COQ6,0.0
MBD4,ABHD4,1.0
MBD4,HIST1H2AC,1.0
MBD4,LRRC59,1.0
MBD4,UBE2Q1,0.0
MBD4,FAM185A,0.0
MBD4,GRPEL1,0.0
MBD4,KLC4,1.0
MBD4,SMC3,0.0
MBD4,NUP107,1.0
MBD4,CCDC88A,1.0
MBD4,TTC26,1.0
MBD4,GTF3C3,1.0
MBD4,IDH3B,1.0
MBD4,PUS10,1.0
MBD4,TTI1,1.0
MBD4,EIF2B4,1.0
MBD4,DDX28,1.0
MBD4,TOX4,1.0
MBD4,BOLA2B,1.0
MBD4,TRAPPC12,0.0
MBD4,CCDC142,1.0
MBD4,TBC1D5,0.0
MBD4,PPME1,0.0
MBD4,ZNF638,0.0
MBD4,ABT1,1.0
MBD4,HNRNPUL1,1.0
MBD4,PFKM,1.0
MBD4,RC3H2,0.0
MBD4,BZW2,0.0
MBD4,SECISBP2,1.0
MBD4,YAP1,0.0
MBD4,PAICS,0.0
MBD4,INTS4,1.0
MBD4,DTYMK,0.0
MBD4,SULT1A4,1.0
MBD4,CSDE1,1.0
MBD4,PACSIN2,1.0
MBD4,RSL24D1,1.0
MBD4,HPD,1.0
MBD4,CPSF3,1.0
MBD4,WDR60,0.0
MBD4,SRSF4,0.0
MBD4,MGME1,0.0
MBD4,C12orf57,1.0
MBD4,IARS,1.0
MBD4,SLC39A3,1.0
MBD4,MRPL24,1.0
MBD4,SPAG16,1.0
MBD4,ZNF668,1.0
MBD4,COX7A2,1.0
MBD4,STK11IP,1.0
MBD4,ZCCHC4,1.0
MBD4,DCAKD,1.0
MBD4,CCNG1,0.0
MBD4,DUSP3,0.0
MBD4,ATG9A,1.0
MBD4,BMS1,1.0
MBD4,MRPS18C,1.0
MBD4,SOD2,1.0
MBD4,PPRC1,0.0
MBD4,MRPL18,0.0
MBD4,CTCF,0.0
MBD4,EIF3F,1.0
MBD4,ZNF646,1.0
MBD4,HEXIM2,1.0
MBD4,PSMB1,1.0
MBD4,CTDSP1,0.0
MBD4,GTF2H2,1.0
MBD4,ZSCAN30,1.0
MBD4,INO80C,1.0
MBD4,NSL1,1.0
MBD4,SEC14L1,1.0
MBD4,NOP10,1.0
MBD4,HIST1H4J,1.0
MBD4,HIST1H2BC,1.0
MBD4,CNOT1,1.0
MBD4,ZC3H6,1.0
MBD4,PSMA6,1.0
MBD4,MKRN2,0.0
MBD4,SACM1L,1.0
MBD4,TMED7,0.0
MBD4,ZNF460,1.0
MBD4,ATP6V1D,1.0
MBD4,CSE1L,1.0
MBD4,TIGD1,1.0
MBD4,CEP250,1.0
MBD4,NABP1,1.0
MBD4,AP1AR,1.0
MBD4,RIF1,1.0
MBD4,FABP1,1.0
MBD4,LIMS1,0.0
MBD4,COG8,1.0
MBD4,DRAP1,0.0
MBD4,ERI2,1.0
MBD4,SSBP1,1.0
MBD4,FRG1,1.0
MBD4,CDK4,1.0
MBD4,PUM2,0.0
MBD4,CDK5RAP3,1.0
MBD4,ZBTB40,1.0
MBD4,FAM161B,1.0
MBD4,RLF,0.0
MBD4,MATR3,1.0
MBD4,ZNF747,0.0
MBD4,SCAP,0.0
MBD4,MRPS15,1.0
MBD4,ALKBH3,1.0
MBD4,MRPL3,1.0
MBD4,PAK1IP1,1.0
MBD4,GOLT1A,1.0
MBD4,USP30,1.0
MBD4,ACY1,1.0
MBD4,XYLB,0.0
MBD4,CITED2,1.0
MBD4,MTERF1,1.0
MBD4,MAP2K1,0.0
MBD4,KLHL12,0.0
MBD4,MMADHC,1.0
MBD4,RRN3,1.0
MBD4,SP2,0.0
MBD4,MITD1,1.0
MBD4,ZSWIM7,1.0
MBD4,ID1,1.0
MBD4,NFE2L2,1.0
MBD4,PCIF1,1.0
MBD4,TMEM41A,1.0
MBD4,VRK2,1.0
MBD4,SEC24A,1.0
MBD4,PPIL1,1.0
MBD4,PPIH,0.0
MBD4,NOP9,0.0
MBD4,HECTD1,1.0
MBD4,SCAF11,1.0
MBD4,ARL8B,0.0
MBD4,ASXL1,1.0
MBD4,NR2C2,0.0
MBD4,ZBTB4,1.0
MBD4,ASGR1,1.0
MBD4,TTC19,1.0
MBD4,EIF2AK3,1.0
MBD4,DNAJC19,1.0
MBD4,SRCAP,1.0
MBD4,KIF16B,1.0
MBD4,OGDH,0.0
MBD4,NXT1,1.0
MBD4,DNTTIP1,0.0
MBD4,E2F6,1.0
MBD4,ATF4,1.0
MBD4,AFF1,0.0
MBD4,USF1,0.0
MBD4,PPIP5K2,1.0
MBD4,HIRIP3,1.0
MBD4,SNRPF,1.0
MBD4,CAMLG,0.0
MBD4,CFDP1,1.0
MBD4,ZNF3,1.0
MBD4,HNRNPF,0.0
MBD4,NFATC3,1.0
MBD4,WTAP,1.0
MBD4,ARFRP1,1.0
MBD4,TAF1C,1.0
MBD4,TTC30A,1.0
MBD4,STRADB,0.0
MBD4,PLAGL2,0.0
MBD4,DST,0.0
MBD4,UQCRQ,1.0
MBD4,POLR2C,1.0
MBD4,ASPH,0.0
MBD4,CYB5B,1.0
MBD4,MAPRE2,1.0
MBD4,NAA20,1.0
MBD4,WDR36,1.0
MBD4,CEBPD,0.0
MBD4,HNF4A,0.0
MBD4,INO80,0.0
MBD4,DCAF11,1.0
MBD4,TRIP4,1.0
MBD4,EEF1E1,0.0
MBD4,ARNT,0.0
MBD4,MAP1LC3B,0.0
MBD4,KIFC1,1.0
MBD4,OSER1,0.0
MBD4,ARID3A,0.0
MBD4,YY1,0.0
MBD4,GCA,1.0
MBD4,IER2,1.0
MBD4,ZNF286A,1.0
MBD4,AIG1,0.0
MBD4,DPP9,1.0
MBD4,MRPL50,0.0
MBD4,TMX4,1.0
MBD4,DDX51,0.0
MBD4,EIF4A1,1.0
MBD4,HNRNPH3,1.0
MBD4,VPS9D1,0.0
MBD4,TMBIM1,1.0
MBD4,POLR1C,1.0
MBD4,BRMS1L,1.0
MBD4,ANKRD40,1.0
MBD4,PBLD,1.0
MBD4,DXO,1.0
MBD4,MIA2,1.0
MBD4,GTPBP10,1.0
MBD4,POFUT1,0.0
MBD4,POLR1B,1.0
MBD4,SNAPC5,1.0
MBD4,NUP54,1.0
MBD4,SLC25A26,1.0
MBD4,DTWD1,1.0
MBD4,PDAP1,1.0
MBD4,TMEM106B,1.0
MBD4,PIGF,0.0
MBD4,NIPBL,0.0
MBD4,CPNE1,1.0
MBD4,HNMT,1.0
MBD4,BANP,1.0
MBD4,VTA1,1.0
MBD4,GALNS,0.0
MBD4,C10orf88,1.0
MBD4,ZGPAT,1.0
MBD4,SUPT5H,0.0
MBD4,SLC35B1,1.0
MBD4,SF3B5,1.0
MBD4,SDR39U1,1.0
MBD4,VAMP5,1.0
MBD4,STX4,0.0
MBD4,TCTN3,1.0
MBD4,IGF2R,0.0
MBD4,COQ7,1.0
MBD4,GTF2IRD2B,0.0
MBD4,TAF3,0.0
MBD4,SRXN1,0.0
MBD4,NOC4L,0.0
MBD4,PRMT3,0.0
MBD4,KDM3B,1.0
MBD4,ALG1,1.0
MBD4,NIF3L1,1.0
MBD4,TRMT61B,1.0
MBD4,ZC3H15,1.0
MBD4,TCF7L2,0.0
MBD4,COPS2,1.0
MBD4,CCNL1,1.0
MBD4,PCBP2,1.0
MBD4,MOB4,1.0
MBD4,TAF1,0.0
MBD4,ACOX1,1.0
MBD4,EZH2,0.0
MBD4,KLHL18,1.0
MBD4,GFM1,1.0
MBD4,PIP4K2B,1.0
MBD4,STOML2,1.0
MBD4,RDH14,0.0
MBD4,TRAPPC6B,1.0
MBD4,ASF1A,1.0
MBD4,KLHDC3,0.0
MBD4,NOL10,1.0
MBD4,STX16,1.0
MBD4,UBOX5,1.0
MBD4,FAM98B,1.0
MBD4,DNAJC2,1.0
MBD4,CHMP4B,0.0
MBD4,AARS2,1.0
MBD4,BHLHE40,0.0
MBD4,RSL1D1,1.0
MBD4,MAX,0.0
MBD4,TFRC,1.0
MBD4,MVK,0.0
MBD4,CDC73,1.0
MBD4,H3F3B,1.0
MBD4,FOXJ3,1.0
MBD4,SSR1,1.0
MBD4,CCDC174,1.0
MBD4,SLC25A19,0.0
MBD4,MRPL44,1.0
MBD4,LARS,1.0
MBD4,TMEM9,1.0
MBD4,CAMKMT,1.0
MBD4,NUS1,1.0
MBD4,HUS1,1.0
MBD4,ADRM1,1.0
MBD4,TRUB1,0.0
MBD4,EGLN2,1.0
MBD4,TCP1,0.0
MBD4,ZNFX1,1.0
MBD4,ZCCHC3,1.0
MBD4,TPT1,0.0
MBD4,ADPGK,0.0
MBD4,NPAT,0.0
MBD4,TSFM,1.0
MBD4,UCHL5,1.0
MBD4,DNM2,1.0
MBD4,SUGCT,1.0
MBD4,TEAD4,0.0
MBD4,SREBF2,0.0
MBD4,SPATA2,1.0
MBD4,FOXN2,1.0
MBD4,DTWD2,0.0
MBD4,HERPUD1,1.0
MBD4,LSM5,1.0
MBD4,CA5A,1.0
MBD4,NGDN,1.0
MBD4,ZNF337,1.0
MBD4,NDUFS7,1.0
MBD4,USP37,1.0
MBD4,HIBCH,1.0
MBD4,MAT2A,1.0
MBD4,SMARCA2,0.0
MBD4,RAB37,1.0
MBD4,NBEAL1,1.0
MBD4,ZNF133,1.0
MBD4,CBWD2,0.0
MBD4,C1D,1.0
MBD4,MAF1,0.0
MBD4,ARSK,1.0
MBD4,TACO1,1.0
MBD4,GTF2IRD2,1.0
MBD4,FBXO34,1.0
MBD4,SORT1,1.0
MBD4,ASXL2,1.0
MBD4,NFIC,0.0
MBD4,AURKA,1.0
MBD4,CCDC47,1.0
MBD4,FOXA2,0.0
MBD4,GBE1,0.0
MBD4,RAPGEF6,0.0
MBD4,PWP1,1.0
MBD4,BIRC6,1.0
MBD4,EMC4,1.0
MBD4,DDX1,1.0
MBD4,POLR2J,0.0
MBD4,EIF2B3,1.0
MBD4,PHB2,0.0
MBD4,ATXN2L,1.0
MBD4,FANCD2,1.0
MBD4,DSTYK,1.0
MBD4,CYB5A,0.0
MBD4,TRAK2,1.0
MBD4,NEK2,1.0
MBD4,ALS2,1.0
MBD4,SPOP,1.0
MBD4,BCAS3,1.0
MBD4,SARAF,0.0
MBD4,TMEM199,0.0
MBD4,FAHD2A,0.0
MBD4,PANK1,1.0
MBD4,CENPO,1.0
MBD4,REV3L,1.0
MBD4,XRCC5,1.0
MBD4,PSMD3,1.0
MBD4,FBXO33,1.0
MBD4,HDAC2,0.0
MBD4,ATG4B,1.0
MBD4,TK1,1.0
MBD4,RAB30,0.0
MBD4,PCNP,0.0
MBD4,SLC24A1,1.0
MBD4,ZFPL1,0.0
MBD4,CYP20A1,1.0
MBD4,EIF2S1,1.0
MBD4,G3BP1,0.0
MBD4,ACOT13,1.0
MBD4,RALGAPB,1.0
MBD4,RFFL,1.0
MBD4,COX18,1.0
MBD4,M6PR,1.0
MBD4,GSTA4,1.0
MBD4,G6PC3,1.0
MBD4,PTRH2,1.0
MBD4,ZNF2,1.0
MBD4,SSNA1,1.0
MBD4,EEF1B2,0.0
MBD4,EIF2S2,0.0
MBD4,ILF2,1.0
MBD4,CCT7,1.0
MBD4,POLDIP3,1.0
MBD4,SIRT5,0.0
MBD4,RUVBL1,1.0
MBD4,SLC25A51,1.0
MBD4,HIGD2A,1.0
MBD4,EDEM2,1.0
MBD4,G2E3,1.0
MBD4,NDE1,0.0
MBD4,AP5S1,0.0
MBD4,MTF2,1.0
MBD4,ESRRA,0.0
MBD4,CYCS,1.0
MBD4,USP32,0.0
MBD4,CUTA,0.0
MBD4,YTHDC1,1.0
MBD4,HIF1A,0.0
MBD4,C6orf52,1.0
MBD4,CDS2,1.0
MBD4,GALM,1.0
MBD4,MED23,1.0
MBD4,AMZ2,0.0
MBD4,MRPL45,0.0
MBD4,METTL2A,1.0
MBD4,TOMM40,1.0
MBD4,MAPKAPK5,1.0
MBD4,AARS,1.0
MBD4,GHITM,0.0
MBD4,DCP1A,1.0
MBD4,ZNF564,1.0
MBD4,TFPT,1.0
MBD4,ATM,1.0
MBD4,KBTBD6,1.0
MBD4,TM2D3,0.0
MBD4,NCOA7,1.0
MBD4,PCBP1,0.0
MBD4,FAM83D,1.0
MBD4,DCAF17,1.0
MBD4,HOMEZ,0.0
MBD4,TBL1X,1.0
MBD4,MTG2,1.0
MBD4,SAR1B,1.0
MBD4,STAM2,1.0
MBD4,NDUFA11,1.0
MBD4,RABGGTA,1.0
MBD4,MRPL53,1.0
MBD4,UBQLN1,0.0
MBD4,GPT2,0.0
MBD4,HMGXB3,0.0
MBD4,DDIT4,1.0
MBD4,FANCL,1.0
MBD4,SP1,0.0
MBD4,TNRC6B,1.0
MBD4,THUMPD3,1.0
MBD4,HBP1,0.0
MBD4,PALB2,0.0
MBD4,EXOC2,1.0
MBD4,CRNKL1,0.0
MBD4,NOTCH2,0.0
MBD4,U2SURP,1.0
MBD4,SNAP29,0.0
MBD4,PPM1H,0.0
MBD4,ANAPC5,1.0
MBD4,VMP1,1.0
MBD4,DPY19L4,1.0
MBD4,PCYT2,1.0
MBD4,PRMT5,1.0
MBD4,HDAC4,1.0
MBD4,PARL,1.0
MBD4,GNL1,1.0
MBD4,TMEM14C,1.0
MBD4,HNRNPD,1.0
MBD4,SF3A3,1.0
MBD4,RBMS1,0.0
MBD4,SUPT7L,1.0
MBD4,CNPY3,0.0
MBD4,CEBPB,0.0
MBD4,CCNC,1.0
MBD4,TF,0.0
MBD4,FAM107B,1.0
MBD4,CCDC150,1.0
MBD4,RBM12,1.0
MBD4,ZNF23,1.0
MBD4,TMEM186,1.0
MBD4,SPRY1,1.0
MBD4,MEA1,0.0
MBD4,DHX16,1.0
MBD4,COPS4,1.0
MBD4,CLUAP1,1.0
MBD4,DDX20,0.0
MBD4,CNOT7,0.0
MBD4,FOXN3,0.0
MBD4,TP53,0.0
MBD4,PSMA1,1.0
MBD4,AIMP2,1.0
MBD4,WDPCP,1.0
MBD4,NBAS,1.0
MBD4,IRF3,0.0
MBD4,ZKSCAN8,1.0
MBD4,FTO,1.0
MBD4,IRF2BPL,0.0
MBD4,H2AFV,0.0
MBD4,MRPL19,1.0
MBD4,PSME3,1.0
MBD4,ARHGEF12,0.0
MBD4,MLLT10,1.0
MBD4,MRPL38,1.0
MBD4,SMARCD2,1.0
MBD4,AQR,1.0
MBD4,DNAJA3,1.0
MBD4,WDR89,1.0
MBD4,GALK2,1.0
MBD4,COG3,0.0
MBD4,DDX5,0.0
MBD4,RNF123,1.0
MBD4,AGT,1.0
MBD4,PET117,1.0
MBD4,IRF9,1.0
MBD4,UBA52,1.0
MBD4,AGMAT,1.0
MBD4,POR,0.0
MBD4,E2F3,1.0
MBD4,TIMM44,1.0
MBD4,DET1,1.0
MBD4,VAC14,0.0
MBD4,PMM2,1.0
MBD4,NDUFA10,1.0
MBD4,SFR1,0.0
MBD4,PPT2,1.0
MBD4,PNISR,1.0
MBD4,WDFY1,1.0
MBD4,VPS52,1.0
MBD4,NOMO2,1.0
MBD4,NOC3L,1.0
MBD4,ESF1,1.0
MBD4,PLOD2,1.0
MBD4,CUL4A,1.0
MBD4,PEX13,1.0
MBD4,WDR81,0.0
MBD4,STK19,1.0
MBD4,FZD5,1.0
MBD4,FAM149B1,1.0
MBD4,HINT3,1.0
MBD4,ATL2,0.0
MBD4,PRKRA,1.0
MBD4,ESCO1,1.0
MBD4,UQCC1,1.0
MBD4,FAM8A1,1.0
MBD4,SCAMP3,1.0
MBD4,SEC23B,1.0
MBD4,MRPL16,1.0
MBD4,STK25,1.0
MBD4,THOC5,1.0
MBD4,LRP10,1.0
MBD4,LUC7L2,1.0
MBD4,BRD2,1.0
MBD4,SECISBP2L,1.0
MBD4,ERCC6L2,1.0
MBD4,AKAP1,1.0
MBD4,STXBP3,1.0
MBD4,GRK4,0.0
MBD4,AKAP8L,0.0
MBD4,SLX4IP,1.0
MBD4,HNRNPH1,1.0
MBD4,ANKRD37,1.0
MBD4,ODC1,1.0
MBD4,SNRPE,1.0
MBD4,DCLRE1B,1.0
MBD4,GCFC2,1.0
MBD4,TTI2,1.0
MBD4,TMEM39A,1.0
MBD4,TRIB1,1.0
MBD4,BOLA2,1.0
MBD4,ASNSD1,1.0
MBD4,LZIC,0.0
MBD4,PABPN1,1.0
MBD4,NOL11,1.0
MBD4,RCL1,1.0
MBD4,ARFGEF2,0.0
MBD4,LAMP1,0.0
MBD4,ARL5A,1.0
MBD4,HPS5,1.0
MBD4,MAPK14,1.0
MBD4,CAND1,0.0
MBD4,GZF1,0.0
MBD4,NDUFAB1,1.0
MBD4,IPO13,1.0
MBD4,SNX5,0.0
MBD4,ATR,1.0
MBD4,ACTR3,1.0
MBD4,SRSF3,1.0
MBD4,METAP1D,1.0
MBD4,ECD,1.0
MBD4,TMEM131,0.0
MBD4,DZANK1,1.0
MBD4,BCL2L2,1.0
MBD4,THAP1,1.0
MBD4,ORMDL1,1.0
MBD4,MIA3,0.0
MBD4,ZNF76,1.0
MBD4,ADPRHL2,0.0
MBD4,NDUFAF1,1.0
MBD4,BOD1L1,1.0
MBD4,VCP,0.0
MBD4,VARS2,0.0
MBD4,PPP1R11,1.0
MBD4,COPS8,0.0
MBD4,CDC25C,0.0
MBD4,HIST1H1C,1.0
MBD4,ANKZF1,1.0
MBD4,KAT6A,0.0
MBD4,POLG2,1.0
MBD4,RANBP2,1.0
MBD4,RETSAT,1.0
MBD4,GANAB,0.0
MBD4,PDIA6,1.0
MBD4,ATF7IP2,1.0
MBD4,F7,1.0
MBD4,SLX1B,1.0
MBD4,MTR,1.0
MBD4,RNF149,1.0
MBD4,PSMC4,1.0
MBD4,HM13,1.0
MBD4,CMTR2,0.0
MBD4,RRP1,0.0
MBD4,DNMT3A,0.0
MBD4,DUSP11,1.0
MBD4,WWOX,0.0
MBD4,PPM1D,1.0
MBD4,RRAGA,1.0
MBD4,NSFL1C,1.0
MBD4,USP36,0.0
MBD4,KNTC1,1.0
MBD4,ATF2,1.0
MBD4,TFG,1.0
MBD4,TTC4,0.0
MBD4,ZNF335,1.0
MBD4,AGPAT1,0.0
MBD4,MRPL40,1.0
MBD4,TMC7,1.0
MBD4,PHKG2,1.0
MBD4,INTS10,0.0
MBD4,PIGU,1.0
MBD4,EXD2,1.0
MBD4,PARP2,1.0
MBD4,KIAA0895,1.0
MBD4,MRPL39,1.0
MBD4,SLC35F5,1.0
MBD4,KRR1,1.0
MBD4,LIN54,1.0
MBD4,PRR3,1.0
MBD4,LRPPRC,1.0
MBD4,SREBF1,0.0
MBD4,RAD54L,0.0
MBD4,MAFF,0.0
MBD4,NR2C1,0.0
MBD4,SUGT1,1.0
MBD4,MANBAL,1.0
MBD4,RCOR1,0.0
MBD4,RBL1,1.0
MBD4,C18orf21,0.0
MBD4,PI4KA,0.0
MBD4,SRRT,1.0
MBD4,RFX5,0.0
MBD4,RBM8A,1.0
MBD4,AHI1,0.0
MBD4,IFRD1,0.0
MBD4,CBWD5,1.0
MBD4,CEP350,0.0
MBD4,SNRPB,1.0
MBD4,ELOVL2,0.0
MBD4,CGGBP1,1.0
MBD4,DYNC1I2,1.0
MBD4,PREPL,1.0
MBD4,DARS,1.0
MBD4,SMARCB1,0.0
MBD4,ATRN,1.0
MBD4,AJUBA,1.0
MBD4,AP4E1,0.0
MBD4,DNAJC11,0.0
MBD4,CSTF1,1.0
MBD4,LIPT1,1.0
MBD4,BCLAF1,1.0
MBD4,GOLGA1,0.0
MBD4,TMEM19,0.0
MBD4,TMEM14B,1.0
MBD4,ZSWIM1,1.0
MBD4,NR1H3,1.0
MBD4,GTF2H2C,1.0
MBD4,GTF2A1,1.0
MBD4,PES1,1.0
MBD4,LAPTM4A,1.0
MBD4,SLC4A1AP,1.0
MBD4,YTHDF2,1.0
MBD4,GRN,1.0
MBD4,NOP58,1.0
MBD4,MRPL30,1.0
MBD4,ARID1B,0.0
MBD4,PSMB5,1.0
MBD4,NDUFC2,1.0
MBD4,OPA1,1.0
MBD4,EXD3,0.0
MBD4,ZNF451,0.0
MBD4,MARCH8,0.0
MBD4,FOSL2,1.0
MBD4,MYBL2,0.0
MBD4,TEFM,1.0
MBD4,VPS4B,0.0
MBD4,BUB1B,0.0
MBD4,PMS1,1.0
MBD4,RRP9,0.0
MBD4,MTCH1,0.0
MBD4,ELF1,0.0
MBD4,SMC1A,0.0
MBD4,HMGB1,1.0
MBD4,MED20,1.0
MBD4,ACSL3,1.0
MBD4,CDC14B,0.0
MBD4,TBX3,1.0
MBD4,ALG10,1.0
MBD4,JUND,0.0
MBD4,DIS3L2,1.0
MBD4,DNAJB12,1.0
MBD4,EIF5B,1.0
MBD4,KANSL1,0.0
MBD4,MMAA,0.0
MBD4,GGA2,1.0
MBD4,EMC9,1.0
MBD4,ARL6IP1,1.0
MBD4,CBLL1,1.0
MBD4,C20orf27,0.0
MBD4,ENOPH1,1.0
